"Basin_ID","stress"
65987,0.000973458249076224
20029,0
67479,NA
27932,0.00059462973914962
61826,7.38229916788312e-05
59302,0.000260844141410173
42912,0.32752173356774
48526,0.298937058243439
49511,0.0993590813104477
58230,0.0304137201984673
4224,0
16623,0.00381578588447174
7883,0.00364691896107998
57349,0.0101075099318841
67491,8.43120691156111e-06
62073,1
1475,NA
2361,NA
66805,0.00104498948609052
67496,NA
58142,3.32826860172713e-05
67498,NA
25228,0.000104329268750742
249,NA
54722,0.00220108525960012
66415,9.71349410547121e-05
53664,0.0509143247561252
14876,2.26618047388241e-05
633,NA
67506,NA
35738,0.0378644601351651
37149,0.00341171185963384
67509,NA
46106,0.285817148445342
67511,NA
1290,NA
340,NA
3126,0
40793,0.0475963107773152
67516,0
37009,0.0431036686473191
52153,0.00610356583326243
56390,0.374809106184705
17063,0.00681367251151516
58139,1.98403706632783e-07
5660,0
2673,NA
39780,1
34,NA
67526,NA
54231,0.000307797586630363
63452,0.0325648018768037
25376,0.00665212086862943
41237,0.425313016984702
67531,NA
20469,0.113254651177716
23574,0.00264189734024084
60039,0.0116755740681035
10128,5.00809616426327e-05
42914,0.00110997856150762
45666,0.0231024853531279
14000,0
58301,4.01204930692281e-05
48761,0.0873500402610126
62357,0.0177335525215644
7102,0
9834,1.12531451977442e-05
7683,3.70446885454899e-07
31671,1
6452,0.000133941507162541
17091,0.000483272509060393
30255,0.000229968917363224
50281,0.00561625960542176
56759,0.0147882983235814
969,NA
56226,9.24340732472498e-06
12451,0.000330452615941516
67554,0
48587,9.81669213505615e-05
38080,0.00168194312951793
45924,0.0783751664016737
31898,0.00208920891085803
2241,NA
45356,0.00290244275679164
57204,0.558131825319679
54624,8.39104161267385e-05
60581,0.0102828753984518
8211,0
10413,1.1160756629566e-05
41422,1
67567,NA
781,NA
30762,0.00966284598859229
15600,0.000275681298263615
216,NA
21902,0.021323588646897
62834,0.000747297369757838
410,NA
66122,0.00499650740112758
67576,NA
761,NA
35388,0.100341198978209
40639,0.337256924395159
2535,NA
45682,0.0398453561618141
19892,3.50410534034906e-05
67583,NA
20722,4.02025251723622e-06
50926,0.00647006305143004
67586,0
44321,0.0119901904189956
67588,NA
37944,1
32849,0.176387172753223
67591,NA
67592,NA
42163,0.0916222429071838
6091,0
53927,0.00115441667023909
2125,NA
67597,0.0014344375587616
37774,0.00232919647926452
31346,0.92550845986292
64261,0.11612328749282
10699,0.000113653029406601
67602,NA
4650,NA
1909,NA
50887,0.000546049809539758
31144,0.0123671556607105
34912,0.0178244340027542
67608,NA
36714,0.434228142363197
40493,0.735707542710213
22151,5.69620086498756e-08
23714,0.0239481377442759
65647,0.0168154161469106
66292,6.0805293669046e-05
37306,0.039176539356752
11208,0
38869,0.0569342843851291
61690,4.71308987430535e-05
45928,0.0331519465801075
6035,0
17064,0.00138983474022854
44802,0.0480715226397962
24792,4.96775550329807e-06
33221,0.112423832502991
51880,0.0303063736933463
46397,0.0108785723417783
10130,8.77780283237628e-05
497,NA
67629,NA
31512,0.0101672908590655
4804,1.60060202504959e-05
47362,0.935779457565579
67633,NA
23582,0.00706961707898297
55609,0.0472070081260091
62620,5.38326077906266e-05
25226,2.98684196684393e-05
20453,0.0100972519708886
43452,0.0991591935017732
113,NA
57202,1.48497964393669e-05
39278,0.00752662904364782
2507,1.5456949476124e-06
2585,NA
65686,0.00153986826135764
1934,NA
6608,0
49896,0.216948472591139
59625,0.000301110187162505
784,NA
7821,1.0184604214749e-06
67652,0.00433564359103247
8204,0
463,NA
21603,9.3574027382379e-07
7109,0
10073,7.90218534891358e-05
26948,0.00058741598747285
37543,0.0176651768231943
35530,0.486353991871562
29647,0.00776028735947056
17809,5.93184538465993e-06
107,NA
21898,0.0310034906873825
43303,0.000777131365643389
5824,2.4837009149012e-07
47761,0.0604219428280629
50279,0.0462339617964786
9019,3.91027031264103e-05
31929,0.284783724348028
2524,NA
1468,NA
67673,NA
22479,8.54471780559845e-06
67675,NA
17056,0
27514,0.000335246794236977
67678,NA
20723,1.73518565815198e-05
61205,0.0055765607556646
18247,3.93208315644457e-06
45895,0.023492700157383
55999,0.0378776311161554
49236,0.015146224892524
6648,NA
65397,0.675378961353548
21160,2.84901169170307e-06
4995,2.60532455485443e-06
2788,NA
34918,0.0400117794445152
61242,0.000293172980671358
4556,0
1683,NA
6703,4.10325532699019e-05
26661,0.0134956731578481
35351,0.0705341683231771
1901,NA
33892,0.20647103124745
6643,0
38171,0.00736904499571714
47256,0.0100263919334941
6231,0.000258574375555815
49452,0.0681047859295509
29579,0.00147270284550387
44307,0.0250775635570663
50477,0.0443546094395068
65655,0.0051447765104313
440,NA
12340,0
17476,0
67711,NA
28358,0.032236165690626
6595,0
16635,0.0414382444874448
39049,0.00141042949779892
1897,NA
65199,0.000390354528539025
67718,0
5334,NA
4794,4.25460726605846e-06
2120,NA
35722,0.694295623837542
24927,0.000773843033357245
14898,2.1256678190933e-05
1077,0
54618,0.000594967262799781
49464,0.818702333006223
44763,0.73814163847178
47997,0.948539182904794
57156,0.0253962910983037
49904,0.260843372730914
439,NA
18661,2.60949237586614e-05
67734,NA
39502,0.00981113302435084
19156,1.3483373930178e-05
73,NA
3527,0
19905,2.08313840267675e-06
3542,3.44343481591266e-06
7311,2.87918815566504e-07
33015,0.0417506282708758
281,NA
35378,0.342892858783984
32606,0.0502487036323197
26522,0.00100268882300248
40246,0.209687954077136
8210,0
67749,NA
67750,NA
56032,3.3089786967092e-05
27074,0.000186827411135882
24488,5.62736352996633e-05
175,NA
67755,NA
12170,0.000187175464699754
67757,NA
15454,0.00410672822943434
33755,0.0102038156784073
666,NA
49290,0.000827221763482621
14873,1.46228969464737e-05
12911,0.0014814063182614
43586,0.00653171970867477
10416,4.04561809624724e-07
58949,3.9163953520167e-05
3207,NA
60162,0.00309410925100607
1700,NA
62484,0.000369635109493564
57996,0.630195907900127
3603,4.84890437954913e-06
23985,1.97163231970082e-10
17379,3.64109301239493e-06
35257,0.224852037956139
61882,0.0219349065179617
59268,3.20359631112837e-05
60471,0.148420447771746
1092,NA
21899,0.0180723711530204
174,NA
21578,9.50864838604379e-06
66380,1.00591727221532e-05
50325,0.00215410670668939
46285,0.0453964062686153
1312,NA
53675,0.000425633525227458
53448,0.0123874798406453
63229,3.47768208190695e-05
20725,6.62135369782392e-06
66625,1.36775164466794e-05
10697,0.000320321904529678
66041,0.209701187843052
54723,0.00842315989863458
9830,8.68897551508632e-06
24791,NA
34569,0.802696423620477
816,NA
23109,1.60150269762921e-05
67800,0
20450,0.000427329918883502
65991,0.0130220034132944
55118,0.000310274031662028
3655,NA
4848,0
35705,0.335101379564277
67807,0
46849,0.302785935962585
67809,NA
22033,2.83110989612428e-05
14519,0
54742,4.31016445623368e-06
67813,NA
1291,NA
65594,0.0054409780476417
23595,0.0463789513672955
16637,0.00795778527535768
4061,0
60939,0.349430140591677
42000,0.569438226655555
26633,0.00158193126067232
3522,NA
44021,0.851308596192104
35740,0.00851952502766075
6610,0
31928,0.00777708774222364
46683,0
76,NA
64694,0.0163225934405904
3044,NA
46875,0.145060171296404
21340,0.00561918110271462
33682,0.400859005739001
47995,0.0597527816811571
26946,0.000467860887737944
54425,0.000187343723412596
37549,0.105330782261438
3890,1.8207422198835e-07
22566,0.183269273595264
67840,0.0609440811571694
27810,8.75888072745031e-05
12732,6.52882147921741e-06
9442,0
54859,0.240683108498732
7309,3.11830572056854e-06
3208,NA
21605,0.00065072533378791
64931,0.000182718234876551
67849,NA
6545,3.13704278305771e-06
67851,NA
66406,9.9869778541021e-05
17359,3.43446694593669e-05
60759,1
60173,0.00063266304748442
970,NA
59125,5.57551365357366e-05
48765,0.00787364852320723
66120,0.00679643945982529
48763,0.0112378184535686
36268,0.0461112373145824
2583,NA
30192,0.00352335179492072
